scope,player_id,player_name,qualified,last_active_season,is_recently_active,innings,dismissals,not_outs,runs,balls_faced,batting_average,mean_score,median_score,median_lt_mean,p10,p25,p50,p75,p90,skewness,duck_count,duck_rate,duck_rate_of_dismissals,rate_20_naive,rate_20_complete_case,rate_20_km,rate_30_naive,rate_30_complete_case,rate_30_km,rate_50_naive,rate_50_complete_case,rate_50_km,conv_20_to_30,conv_30_to_50
ipl_2018_2026,4a8a2e3b,MS Dhoni,True,2025,True,98,48,50,1878.0,1353,39.125,19.163265306122447,16.0,True,1.0,5.0,16.0,26.75,38.79999999999998,1.5248920777620123,3,0.030612244897959183,0.0625,0.3877551020408163,0.5,0.5509190213311664,0.20408163265306123,0.29850746268656714,0.4057678893216973,0.07142857142857142,0.12962962962962962,0.4057678893216973,0.6896551724137931,1.0
ipl_2018_2026,989889ff,JP Inglis,True,2026,True,16,14,2,544.0,314,38.857142857142854,34.0,31.0,True,5.0,12.5,31.0,44.25,72.5,0.5772195799845142,0,0.0,0.0,0.625,0.7142857142857143,0.7291666666666666,0.5625,0.6428571428571429,0.65625,0.25,0.2857142857142857,0.2916666666666667,0.9,0.4444444444444444
ipl_2018_2026,85ec8e33,SS Iyer,True,2026,True,112,89,23,3422.0,2465,38.449438202247194,30.553571428571427,25.5,True,4.0,9.75,25.5,47.0,65.9,0.8543855745723938,2,0.017857142857142856,0.02247191011235955,0.5625,0.5675675675675675,0.5687499999999998,0.4375,0.45794392523364486,0.47511970766129014,0.24107142857142858,0.26732673267326734,0.30538939852362873,0.8305084745762712,0.627906976744186
ipl_2018_2026,45a43fe2,RD Gaikwad,True,2026,True,84,74,10,2839.0,2093,38.36486486486486,33.79761904761905,28.0,True,1.0,7.0,28.0,57.75,73.7,0.6952964190056983,7,0.08333333333333333,0.0945945945945946,0.5595238095238095,0.5595238095238095,0.5595238095238094,0.4880952380952381,0.4880952380952381,0.4880952380952381,0.2857142857142857,0.2926829268292683,0.3061728395061728,0.8723404255319149,0.6153846153846154
ipl_2018_2026,eaa76d3c,C Green,True,2026,True,42,27,15,1029.0,681,38.111111111111114,24.5,20.5,True,2.0,4.0,20.5,33.75,51.39999999999999,1.175745826689995,1,0.023809523809523808,0.037037037037037035,0.5,0.6,0.6242844648641751,0.42857142857142855,0.5142857142857142,0.5351009698835786,0.11904761904761904,0.16666666666666666,0.23164544150804267,0.8571428571428571,0.38461538461538464
ipl_2018_2026,3355b542,F du Plessis,True,2025,True,101,93,8,3478.0,2503,37.39784946236559,34.43564356435643,28.0,True,3.0,10.0,28.0,54.0,73.0,0.5472066281137142,5,0.04950495049504951,0.053763440860215055,0.6435643564356436,0.6435643564356436,0.6435643564356436,0.4752475247524752,0.4752475247524752,0.4752475247524751,0.3069306930693069,0.31313131313131315,0.3225569571413457,0.7384615384615385,0.6739130434782609
ipl_2018_2026,271f83cd,SA Yadav,True,2026,True,122,108,14,3973.0,2618,36.78703703703704,32.5655737704918,29.0,True,3.0,12.0,29.0,51.0,66.9,0.6072068377438735,10,0.08196721311475409,0.09259259259259259,0.639344262295082,0.6446280991735537,0.6465279056916559,0.4918032786885246,0.5042016806722689,0.512115203076073,0.26229508196721313,0.27586206896551724,0.2967770054899389,0.7894736842105263,0.5614035087719298
ipl_2018_2026,fe93fd9d,RA Jadeja,True,2026,True,97,49,48,1794.0,1290,36.61224489795919,18.49484536082474,17.0,True,2.0,7.0,17.0,25.0,39.60000000000002,1.225038248299683,3,0.030927835051546393,0.061224489795918366,0.44329896907216493,0.5512820512820513,0.5884955613106999,0.18556701030927836,0.2857142857142857,0.4286500323756957,0.05154639175257732,0.09433962264150944,0.2969004553251572,0.6428571428571429,0.625
ipl_2018_2026,26989d80,Shashank Singh,True,2026,True,42,25,17,905.0,560,36.2,21.547619047619047,15.5,True,2.0,5.0,15.5,32.5,55.599999999999994,0.871493891814595,3,0.07142857142857142,0.12,0.40476190476190477,0.4594594594594595,0.5073939393939395,0.2857142857142857,0.35294117647058826,0.43909090909090925,0.14285714285714285,0.2,0.3512727272727274,0.8571428571428571,0.75
ipl_2018_2026,d67d5f00,DA Miller,True,2026,True,80,48,32,1725.0,1252,35.9375,21.5625,19.0,True,2.9000000000000004,7.0,19.0,30.0,44.20000000000002,1.339551333296279,4,0.05,0.08333333333333333,0.475,0.5757575757575758,0.6203203930604088,0.2625,0.3620689655172414,0.4474287722293215,0.075,0.11764705882352941,0.21579833860598813,0.7,0.42857142857142855
ipl_2018_2026,b0482a1d,Tilak Varma,True,2026,True,65,52,13,1858.0,1284,35.73076923076923,28.584615384615386,26.0,True,3.0,8.0,26.0,38.0,60.2,0.9087432356776248,2,0.03076923076923077,0.038461538461538464,0.676923076923077,0.6984126984126984,0.7040417209908734,0.4461538461538462,0.48333333333333334,0.5082187022717787,0.16923076923076924,0.19642857142857142,0.23751235091971162,0.7073170731707317,0.44
ipl_2018_2026,919a3be2,RR Pant,True,2026,True,112,93,19,3301.0,2260,35.494623655913976,29.473214285714285,26.0,True,3.0,10.0,26.0,42.25,60.70000000000002,1.3141564721488295,4,0.03571428571428571,0.043010752688172046,0.5714285714285714,0.6037735849056604,0.6166641907653692,0.41964285714285715,0.44339622641509435,0.4528627650933179,0.16964285714285715,0.18627450980392157,0.20344893473516706,0.734375,0.4418604651162791
ipl_2018_2026,a4cc73aa,SV Samson,True,2026,True,124,107,17,3755.0,2525,35.09345794392523,30.282258064516128,22.5,True,2.0,8.75,22.5,46.25,69.7,1.1516485798321576,8,0.06451612903225806,0.07476635514018691,0.5645161290322581,0.5645161290322581,0.5645161290322582,0.4032258064516129,0.4032258064516129,0.403225806451613,0.1935483870967742,0.2033898305084746,0.23344892929514213,0.7142857142857143,0.5454545454545454
ipl_2018_2026,bf74b130,FH Allen,True,2026,True,11,10,1,349.0,163,34.9,31.727272727272727,20.0,True,6.0,8.5,20.0,33.0,93.0,1.2760497912627442,0,0.0,0.0,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.5,0.6666666666666666
ipl_2018_2026,abb83e27,JM Bairstow,True,2025,True,52,48,4,1674.0,1146,34.875,32.19230769230769,26.0,True,5.1000000000000005,9.75,26.0,46.25,62.8,1.1163190632197706,3,0.057692307692307696,0.0625,0.5769230769230769,0.5769230769230769,0.5769230769230768,0.46153846153846156,0.46153846153846156,0.4615384615384614,0.21153846153846154,0.21153846153846154,0.21153846153846154,0.8,0.4583333333333333
ipl_2018_2026,e66732f8,RD Rickelton,True,2026,True,26,24,2,836.0,497,34.833333333333336,32.15384615384615,24.5,True,4.0,9.25,24.5,46.25,71.5,1.27062999304062,0,0.0,0.0,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.23076923076923078,0.23076923076923078,0.2307692307692308,0.7857142857142857,0.5454545454545454
ipl_2018_2026,d7017798,A Raghuvanshi,True,2026,True,30,26,4,885.0,608,34.03846153846154,29.5,27.0,True,4.800000000000001,9.25,27.0,44.75,54.50000000000001,0.5338617063498673,0,0.0,0.0,0.6333333333333333,0.6551724137931034,0.6597222222222223,0.4666666666666667,0.5185185185185185,0.5497685185185187,0.23333333333333334,0.25925925925925924,0.2748842592592594,0.8235294117647058,0.5
ipl_2018_2026,0a509d6b,RK Singh,True,2026,True,62,41,21,1394.0,955,34.0,22.483870967741936,18.0,True,4.0,6.75,18.0,34.5,48.9,1.0499773411180453,1,0.016129032258064516,0.024390243902439025,0.45161290322580644,0.5,0.5277732366512855,0.3064516129032258,0.36538461538461536,0.4220839532912704,0.0967741935483871,0.13043478260869565,0.23825528416046718,0.7916666666666666,0.46153846153846156
ipl_2018_2026,3d284ca3,PD Salt,True,2026,True,40,37,3,1258.0,721,34.0,31.45,26.0,True,0.9000000000000004,5.75,26.0,56.0,68.70000000000002,0.5383154188334129,4,0.1,0.10810810810810811,0.55,0.55,0.5499999999999999,0.475,0.48717948717948717,0.4999999999999999,0.3,0.3076923076923077,0.3157894736842105,0.9047619047619048,0.631578947368421
ipl_2018_2026,3d8feaf8,MR Marsh,True,2026,True,48,48,0,1630.0,1053,33.958333333333336,33.958333333333336,25.0,True,0.0,4.75,25.0,56.25,83.40000000000003,0.8683404439300517,7,0.14583333333333334,0.14583333333333334,0.5625,0.5625,0.5625,0.4583333333333333,0.4583333333333333,0.4583333333333334,0.2916666666666667,0.2916666666666667,0.29166666666666674,0.8148148148148148,0.6363636363636364
ipl_2018_2026,b2b4f545,A Mhatre,True,2026,True,13,13,0,441.0,240,33.92307692307692,33.92307692307692,32.0,True,0.20000000000000018,7.0,32.0,43.0,70.20000000000002,0.5749746165402152,2,0.15384615384615385,0.15384615384615385,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.23076923076923078,0.23076923076923078,0.23076923076923078,1.0,0.3333333333333333
ipl_2018_2026,6c19c6e5,YBK Jaiswal,True,2026,True,82,77,5,2593.0,1697,33.675324675324674,31.621951219512194,25.5,True,1.1999999999999993,10.0,25.5,49.0,67.9,0.9681414300983265,4,0.04878048780487805,0.05194805194805195,0.6097560975609756,0.6097560975609756,0.6097560975609755,0.4634146341463415,0.4634146341463415,0.46341463414634126,0.24390243902439024,0.24691358024691357,0.25203252032520324,0.76,0.5405405405405406
ipl_2018_2026,c740ea83,RM Patidar,True,2026,True,52,48,4,1612.0,980,33.583333333333336,31.0,26.0,True,6.200000000000001,11.75,26.0,50.25,57.8,1.0136663750072206,1,0.019230769230769232,0.020833333333333332,0.5769230769230769,0.5882352941176471,0.5938914027149321,0.4423076923076923,0.45098039215686275,0.45531674208144796,0.28846153846153844,0.3,0.31674208144796384,0.7666666666666667,0.6818181818181818
